Text,Sentiment
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
Da Vinci Code sucked,neg
The Da Vinci Code sucked big time,neg
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",neg
"by the way, the Da Vinci Code sucked, just letting you know",neg
i heard da vinci code sucked soo much only 2,neg
da vinci code sucks,neg
Da Vinci Code sucks,neg
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,neg
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks",neg
Da Vinci Code sucks be,neg
